City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,coahuayana,18.7333,-103.6833,22.600000000000023,90,91,1.15,MX,2022-11-29 03:35:30
276,ancud,-41.8697,-73.8203,12.050000000000011,94,3,2.87,CL,2022-11-29 03:31:50
277,tiarei,-17.5333,-149.3333,28.010000000000048,78,93,5.39,PF,2022-11-29 03:35:31
278,ambilobe,-13.2,49.05,25.57000000000005,65,0,1.01,MG,2022-11-29 03:35:31
279,qarqin,37.4185,66.0436,11.79000000000002,51,29,2.08,AF,2022-11-29 03:35:32
280,korla,41.7597,86.1469,-7.639999999999986,27,18,6.51,CN,2022-11-29 03:35:32
281,nador,35.174,-2.9287,13.140000000000043,54,0,2.06,MA,2022-11-29 03:35:32
282,san quintin,30.4833,-115.95,14.439999999999998,76,2,3.78,MX,2022-11-29 03:35:33
283,constitucion,-35.3333,-72.4167,12.470000000000027,90,43,2.58,CL,2022-11-29 03:35:33
284,nioaque,-21.1353,-55.83,22.03000000000003,78,24,2.35,BR,2022-11-29 03:35:34
285,fort nelson,58.8053,-122.7002,-20.22999999999999,84,100,2.06,CA,2022-11-29 03:35:34
286,aki,33.5,133.9,20.970000000000027,97,100,6.42,JP,2022-11-29 03:35:34
287,russkaya polyana,49.417,31.9201,1.8799999999999955,79,100,5.07,UA,2022-11-29 03:35:35
288,altagracia de orituco,9.8601,-66.3814,21.79000000000002,98,100,1.92,VE,2022-11-29 03:35:35
289,nizhniy kuranakh,58.8353,125.4869,-25.71999999999997,91,100,1.54,RU,2022-11-29 03:35:36
290,port pirie,-33.1833,138.0167,21.33000000000004,45,2,7.04,AU,2022-11-29 03:35:36
291,zvenigorod,55.7333,36.8475,-4.819999999999993,96,100,2.26,RU,2022-11-29 03:35:37
292,hofn,64.2539,-15.2082,1.9600000000000364,74,18,3.36,IS,2022-11-29 03:35:37
293,boende,-0.2167,20.8667,20.939999999999998,98,99,0.59,CD,2022-11-29 03:35:37
294,barra da estiva,-13.6261,-41.3269,18.07000000000005,92,100,1.71,BR,2022-11-29 03:35:38
295,krasnoselkup,65.7,82.4667,-17.659999999999968,97,100,3.44,RU,2022-11-29 03:35:38
296,yeppoon,-23.1333,150.7333,21.879999999999995,88,100,2.53,AU,2022-11-29 03:35:39
297,statesville,35.7826,-80.8873,9.57000000000005,57,40,0.0,US,2022-11-29 03:35:39
298,kirakira,-10.4544,161.9205,27.600000000000023,78,100,2.57,SB,2022-11-29 03:35:39
299,ambon,-3.6954,128.1814,32.08000000000004,66,40,2.06,ID,2022-11-29 03:35:40
300,buraydah,26.326,43.975,15.25,30,100,4.35,SA,2022-11-29 03:35:40
301,chokurdakh,70.6333,147.9167,-30.649999999999977,97,100,2.86,RU,2022-11-29 03:35:40
302,hun,29.1268,15.9477,14.160000000000025,76,38,1.59,LY,2022-11-29 03:35:41
303,norman wells,65.282,-126.8329,-30.97999999999999,76,75,0.0,CA,2022-11-29 03:35:41
304,limbach-oberfrohna,50.8667,12.75,3.6899999999999977,88,100,1.7,DE,2022-11-29 03:35:41
305,sangre grande,10.5835,-61.1177,25.100000000000023,89,95,3.89,TT,2022-11-29 03:35:42
306,miri,4.4148,114.0089,29.08000000000004,79,40,2.06,MY,2022-11-29 03:35:08
307,luohe,33.5717,114.0353,5.180000000000007,24,100,8.48,CN,2022-11-29 03:35:42
308,pringsewu,-5.3582,104.9744,31.370000000000005,57,100,2.53,ID,2022-11-29 03:35:43
309,cuamba,-14.8031,36.5372,23.160000000000025,72,55,1.04,MZ,2022-11-29 03:35:43
310,nalut,30.3333,10.85,12.879999999999995,66,99,4.38,LY,2022-11-29 03:35:43
311,gambo,4.6482,22.2633,19.450000000000045,97,99,0.14,CF,2022-11-29 03:35:44
312,langxiang,46.95,128.8833,-13.669999999999959,80,100,6.58,CN,2022-11-29 03:35:44
313,moscow,55.7522,37.6156,-4.7099999999999795,96,96,2.32,RU,2022-11-29 03:30:16
314,touros,-5.1989,-35.4608,24.710000000000036,82,64,3.35,BR,2022-11-29 03:35:45
315,bac lieu,9.285,105.7244,29.470000000000027,71,99,5.61,VN,2022-11-29 03:35:45
316,lompoc,34.6391,-120.4579,12.230000000000018,87,0,7.72,US,2022-11-29 03:35:46
317,aykhal,66.0,111.5,-31.369999999999976,100,99,1.86,RU,2022-11-29 03:35:46
318,price,39.5994,-110.8107,2.2900000000000205,86,100,3.09,US,2022-11-29 03:31:06
319,saint-claude,46.5,5.8333,4.2000000000000455,96,100,0.98,FR,2022-11-29 03:35:46
320,visnes,59.3556,5.2242,8.450000000000045,81,100,3.09,NO,2022-11-29 03:35:47
321,vila,42.0304,-8.1588,4.490000000000009,94,100,0.76,PT,2022-11-29 03:35:47
322,yabrud,33.9674,36.6574,7.970000000000027,86,97,1.14,SY,2022-11-29 03:35:48
323,qinhuangdao,39.9317,119.5883,-3.599999999999966,21,28,9.23,CN,2022-11-29 03:35:48
324,saint george,37.1041,-113.5841,7.189999999999998,43,0,1.34,US,2022-11-29 03:31:13
325,mubi,10.2676,13.2644,17.200000000000045,33,64,1.01,NG,2022-11-29 03:35:49
326,abu dhabi,24.4667,54.3667,23.010000000000048,83,0,1.54,AE,2022-11-29 03:32:38
327,grand-santi,4.25,-54.3833,22.660000000000025,98,99,0.88,GF,2022-11-29 03:35:49
328,trincomalee,8.5711,81.2335,27.390000000000043,65,100,4.29,LK,2022-11-29 03:35:50
329,mirosi,44.4167,24.9333,2.9500000000000455,80,100,1.41,RO,2022-11-29 03:35:50
330,chortkiv,49.0171,25.798,-0.7699999999999818,94,84,2.41,UA,2022-11-29 03:35:50
331,pangnirtung,66.1451,-65.7125,-18.18999999999997,94,100,0.38,CA,2022-11-29 03:35:51
332,rio de janeiro,-22.9028,-43.2075,24.970000000000027,88,75,1.54,BR,2022-11-29 03:33:05
333,minab,27.1467,57.0801,24.720000000000027,18,0,2.3,IR,2022-11-29 03:35:51
334,aswan,24.0934,32.907,18.30000000000001,35,0,3.04,EG,2022-11-29 03:35:52
335,rolla,37.9514,-91.7713,9.080000000000041,76,0,6.26,US,2022-11-29 03:35:52
336,hay river,60.8156,-115.7999,-24.00999999999999,77,100,7.72,CA,2022-11-29 03:35:53
337,sackville,45.9188,-64.3846,0.32000000000005,80,68,5.63,CA,2022-11-29 03:35:53
338,rawson,-43.3002,-65.1023,23.010000000000048,30,27,6.74,AR,2022-11-29 03:35:53
339,huarmey,-10.0681,-78.1522,19.54000000000002,82,91,2.27,PE,2022-11-29 03:35:54
340,hami,42.8,93.45,-10.449999999999989,18,0,1.49,CN,2022-11-29 03:35:54
341,bumba,2.1833,22.4667,20.420000000000016,98,64,0.67,CD,2022-11-29 03:35:54
342,leh,34.1667,77.5833,-7.399999999999977,45,12,0.4,IN,2022-11-29 03:35:55
343,dicabisagan,17.0818,122.4157,29.850000000000023,70,34,1.94,PH,2022-11-29 03:34:49
344,catuday,16.2923,119.8062,29.28000000000003,65,12,2.65,PH,2022-11-29 03:35:55
345,adoni,15.6333,77.2833,25.090000000000032,54,11,2.71,IN,2022-11-29 03:35:56
346,manyana,-23.4,21.7167,21.480000000000018,54,0,7.13,BW,2022-11-29 03:35:56
347,luderitz,-26.6481,15.1594,14.980000000000018,90,1,1.95,NA,2022-11-29 03:35:56
348,pangody,65.85,74.4859,-12.479999999999961,95,100,3.97,RU,2022-11-29 03:35:57
349,mangrol,21.1167,70.1167,24.629999999999995,35,0,3.56,IN,2022-11-29 03:33:19
350,sao joao batista,-27.2761,-48.8494,21.900000000000034,100,100,1.31,BR,2022-11-29 03:35:57
351,nouakchott,18.0858,-15.9785,18.960000000000036,33,34,6.14,MR,2022-11-29 03:35:58
352,batemans bay,-35.7167,150.1833,19.5,52,18,5.1,AU,2022-11-29 03:35:58
353,mount gambier,-37.8333,140.7667,17.860000000000014,51,94,4.39,AU,2022-11-29 03:33:59
354,yermakovskoye,53.2831,92.4003,-17.359999999999985,78,98,0.31,RU,2022-11-29 03:35:59
355,verkh-usugli,52.7,115.1667,-21.919999999999987,53,15,2.48,RU,2022-11-29 03:35:59
356,namibe,-15.1961,12.1522,21.260000000000048,85,97,3.74,AO,2022-11-29 03:36:00
357,york,40.1254,-77.0,6.439999999999998,69,76,2.32,US,2022-11-29 03:36:00
358,wajima,37.4,136.9,18.379999999999995,88,99,1.03,JP,2022-11-29 03:36:00
359,singaraja,-8.112,115.0882,29.0,73,100,0.82,ID,2022-11-29 03:36:01
360,maragogi,-9.0122,-35.2225,24.54000000000002,83,89,4.13,BR,2022-11-29 03:31:20
361,beyneu,45.3167,55.2,-0.9099999999999682,49,100,4.78,KZ,2022-11-29 03:36:01
362,portree,57.4129,-6.1942,5.850000000000023,94,39,2.92,GB,2022-11-29 03:36:02
363,suez,29.9737,32.5263,15.410000000000025,49,42,1.08,EG,2022-11-29 03:36:02
364,bilma,18.6853,12.9164,15.379999999999995,41,100,3.73,NE,2022-11-29 03:31:04
365,muravlenko,63.7898,74.523,-18.42999999999998,90,100,3.82,RU,2022-11-29 03:36:03
366,kudat,6.8837,116.8477,30.160000000000025,74,40,1.54,MY,2022-11-29 03:36:03
367,tres lagoas,-20.7511,-51.6783,20.129999999999995,87,54,1.3,BR,2022-11-29 03:36:04
368,wahpeton,46.2652,-96.6059,-1.9899999999999523,64,75,5.66,US,2022-11-29 03:36:04
369,yar-sale,66.8333,70.8333,-12.21999999999997,97,100,1.07,RU,2022-11-29 03:34:53
370,san patricio,28.017,-97.5169,22.170000000000016,90,100,4.87,US,2022-11-29 03:36:05
371,aurillac,44.9167,2.45,3.490000000000009,94,100,2.06,FR,2022-11-29 03:36:05
372,wasilla,61.5814,-149.4394,-14.279999999999973,84,0,0.0,US,2022-11-29 03:36:05
373,beni suef,29.0731,31.0979,15.150000000000034,46,13,1.62,EG,2022-11-29 03:36:06
374,ostersund,63.1792,14.6357,1.4500000000000455,100,100,17.43,SE,2022-11-29 03:32:22
375,kilindoni,-7.9139,39.6668,26.27000000000004,81,90,4.8,TZ,2022-11-29 03:36:06
376,sept-iles,50.2001,-66.3821,-6.0,63,0,3.6,CA,2022-11-29 03:35:11
377,tuatapere,-46.1333,167.6833,13.410000000000025,96,100,0.85,NZ,2022-11-29 03:32:57
378,kerugoya,-0.4989,37.2803,14.550000000000011,92,96,1.43,KE,2022-11-29 03:36:07
379,kumo,10.0447,11.2122,18.910000000000025,28,42,2.96,NG,2022-11-29 03:36:08
380,cherskiy,68.75,161.3,-14.789999999999964,96,100,3.31,RU,2022-11-29 03:36:08
381,marzuq,14.4,46.4667,17.620000000000005,40,3,0.69,YE,2022-11-29 03:34:55
382,nicoya,10.1483,-85.452,23.110000000000014,94,100,0.88,CR,2022-11-29 03:36:08
383,jalu,29.0331,21.5482,12.28000000000003,75,0,3.3,LY,2022-11-29 03:36:09
384,helena,46.5927,-112.0361,-11.439999999999998,72,100,2.57,US,2022-11-29 03:33:10
385,nuuk,64.1835,-51.7216,0.4900000000000091,47,100,5.36,GL,2022-11-29 03:36:10
386,vinh,18.6667,105.6667,29.650000000000034,66,16,1.19,VN,2022-11-29 03:36:10
387,morbegno,46.1383,9.57,6.490000000000009,97,100,0.31,IT,2022-11-29 03:36:10
388,dingle,10.9995,122.6711,29.960000000000036,69,43,6.11,PH,2022-11-29 03:36:11
389,oriximina,-1.7656,-55.8661,23.54000000000002,92,100,1.29,BR,2022-11-29 03:36:11
390,malanje,-9.5402,16.341,16.670000000000016,99,100,1.13,AO,2022-11-29 03:36:11
391,batagay,67.6333,134.6333,-43.46999999999997,100,97,0.48,RU,2022-11-29 03:36:12
392,rosita,13.9268,-84.4032,21.32000000000005,97,90,1.07,NI,2022-11-29 03:36:12
393,coxim,-18.5067,-54.76,23.32000000000005,56,29,2.23,BR,2022-11-29 03:36:13
394,piqua,40.1448,-84.2424,6.990000000000009,96,100,3.11,US,2022-11-29 03:33:10
395,chifeng,42.2683,118.9636,-13.560000000000002,25,61,11.18,CN,2022-11-29 03:36:13
396,sakakah,29.9697,40.2064,14.760000000000048,48,99,3.0,SA,2022-11-29 03:36:14
397,comodoro rivadavia,-45.8667,-67.5,21.920000000000016,33,0,12.35,AR,2022-11-29 03:33:55
398,hervey bay,-25.2986,152.8535,24.150000000000034,79,100,2.57,AU,2022-11-29 03:36:13
399,agadez,19.75,10.25,14.220000000000027,32,89,3.99,NE,2022-11-29 03:36:15
400,baykit,61.67,96.37,-19.859999999999985,96,100,1.85,RU,2022-11-29 03:36:15
401,saskylakh,71.9167,114.0833,-21.049999999999983,98,100,3.21,RU,2022-11-29 03:36:15
402,nanortalik,60.1432,-45.2371,0.9300000000000068,97,100,4.43,GL,2022-11-29 03:36:16
403,hare bay,48.8499,-54.0148,0.7800000000000296,99,100,5.3,CA,2022-11-29 03:36:16
404,moron,-34.6534,-58.6198,26.939999999999998,65,100,4.77,AR,2022-11-29 03:36:17
405,alyangula,-13.8483,136.4192,28.210000000000036,73,98,5.16,AU,2022-11-29 03:36:17
406,la ronge,55.1001,-105.2842,-7.859999999999957,86,100,6.69,CA,2022-11-29 03:36:17
407,atar,20.5169,-13.0499,18.33000000000004,16,0,5.51,MR,2022-11-29 03:34:40
408,zhigansk,66.7697,123.3711,-39.569999999999965,98,51,2.36,RU,2022-11-29 03:36:18
409,havoysund,70.9963,24.6622,2.1299999999999955,82,92,4.12,NO,2022-11-29 03:36:18
410,shenjiamen,29.9576,122.298,17.02000000000004,88,100,10.82,CN,2022-11-29 03:36:19
411,lincoln,40.8,-96.667,7.3799999999999955,71,0,2.57,US,2022-11-29 03:32:31
412,mount darwin,-16.7725,31.5838,17.970000000000027,94,100,2.16,ZW,2022-11-29 03:36:20
413,port-gentil,-0.7193,8.7815,26.08000000000004,79,100,2.35,GA,2022-11-29 03:34:39
414,igrim,63.1906,64.4162,-16.029999999999973,95,100,1.41,RU,2022-11-29 03:36:20
415,boa vista,2.8197,-60.6733,23.99000000000001,88,40,3.09,BR,2022-11-29 03:36:21
416,jojoima,7.8792,-10.7878,21.150000000000034,99,47,0.38,SL,2022-11-29 03:36:21
417,miles city,46.4083,-105.8406,-8.45999999999998,67,20,7.2,US,2022-11-29 03:36:21
418,pacific grove,36.6177,-121.9166,11.480000000000018,79,40,7.15,US,2022-11-29 03:34:08
419,sambava,-14.2667,50.1667,23.80000000000001,77,0,2.85,MG,2022-11-29 03:34:33
420,shubarkuduk,49.1447,56.4872,-5.789999999999964,52,100,6.56,KZ,2022-11-29 03:36:22
421,anyang,36.0994,114.3289,0.8400000000000318,22,79,5.52,CN,2022-11-29 03:36:23
422,bathsheba,13.2167,-59.5167,26.340000000000032,78,20,7.2,BB,2022-11-29 03:36:23
423,tilichiki,60.4667,166.1,0.060000000000002274,99,100,6.72,RU,2022-11-29 03:36:23
424,chumikan,54.7183,135.315,-18.20999999999998,66,100,1.68,RU,2022-11-29 03:36:24
425,pangkalanbuun,-2.6833,111.6167,32.47000000000003,54,100,1.05,ID,2022-11-29 03:36:24
426,jiuquan,39.7432,98.5174,-13.560000000000002,28,100,4.23,CN,2022-11-29 03:36:25
427,boddam,57.4667,-1.7833,-1.7899999999999636,72,0,2.79,GB,2022-11-29 03:36:25
428,itoman,26.1247,127.6694,28.210000000000036,83,40,6.69,JP,2022-11-29 03:36:26
429,itaituba,-4.2761,-55.9836,22.25,99,96,0.64,BR,2022-11-29 03:36:26
430,flinders,-34.5833,150.8552,23.430000000000007,61,1,3.13,AU,2022-11-29 03:34:10
431,gambela,8.25,34.5833,23.55000000000001,71,86,1.63,ET,2022-11-29 03:36:27
432,sungairaya,0.7,108.9,31.27000000000004,59,86,2.46,ID,2022-11-29 03:36:27
433,dubbo,-32.25,148.6167,24.07000000000005,33,0,4.63,AU,2022-11-29 03:36:28
434,lethem,3.3803,-59.7968,23.680000000000007,94,100,1.69,GY,2022-11-29 03:36:28
435,mandalgovi,45.7625,106.2708,-20.049999999999983,41,0,9.19,MN,2022-11-29 03:36:20
436,gizo,-8.103,156.8419,29.02000000000004,70,99,2.96,SB,2022-11-29 03:33:58
437,abha,18.2164,42.5053,8.900000000000034,71,0,0.0,SA,2022-11-29 03:34:35
438,majene,-3.5403,118.9707,30.350000000000023,64,96,2.71,ID,2022-11-29 03:33:41
439,chato,-2.6378,31.7669,19.430000000000007,82,100,0.81,TZ,2022-11-29 03:36:29
440,volovo,48.5246,23.5056,-1.2199999999999704,89,6,1.62,UA,2022-11-29 03:36:29
441,nome,64.5011,-165.4064,-17.95999999999998,65,0,3.6,US,2022-11-29 03:36:30
442,kuryk,43.2,51.65,5.650000000000034,78,51,2.4,KZ,2022-11-29 03:36:30
443,college,64.8569,-147.8028,-21.819999999999965,73,20,3.6,US,2022-11-29 03:33:10
444,hoi an,15.8794,108.335,29.980000000000018,76,15,3.56,VN,2022-11-29 03:36:31
445,camopi,3.1655,-52.3158,21.980000000000018,99,100,1.13,GF,2022-11-29 03:36:31
446,kolokani,13.5728,-8.0339,21.230000000000018,20,56,2.71,ML,2022-11-29 03:36:31
447,sar-e pul,35.8333,66.1667,5.720000000000027,64,28,0.46,AF,2022-11-29 03:36:32
448,pemangkat,1.1667,108.9667,29.03000000000003,70,86,2.66,ID,2022-11-29 03:36:32
449,xifeng,42.7372,124.7222,-10.589999999999975,39,0,7.87,CN,2022-11-29 03:36:33
450,katherine,-14.4667,132.2667,32.18000000000001,55,40,5.66,AU,2022-11-29 03:36:33
451,watertown,42.3709,-71.1828,5.080000000000041,70,0,4.63,US,2022-11-29 03:36:33
452,orlik,52.5178,99.825,-25.42999999999998,76,88,1.92,RU,2022-11-29 03:32:02
453,progreso,21.2833,-89.6667,23.950000000000045,75,49,4.52,MX,2022-11-29 03:36:34
454,goure,13.9835,10.2704,15.620000000000005,35,75,3.68,NE,2022-11-29 03:36:34
455,deputatskiy,69.3,139.9,-31.47999999999999,96,100,0.14,RU,2022-11-29 03:34:51
456,mogadishu,2.0371,45.3438,27.930000000000007,78,40,6.17,SO,2022-11-29 03:36:35
457,waingapu,-9.6567,120.2641,28.960000000000036,72,64,3.71,ID,2022-11-29 03:36:35
458,sisimiut,66.9395,-53.6735,-6.109999999999957,69,100,3.12,GL,2022-11-29 03:33:26
459,itarema,-2.9248,-39.9167,24.960000000000036,81,100,2.74,BR,2022-11-29 03:36:36
460,zhoucheng,35.9122,116.3117,0.7200000000000273,23,100,8.73,CN,2022-11-29 03:36:36
461,avera,33.194,-82.5271,8.840000000000032,69,0,2.16,US,2022-11-29 03:36:36
462,kahului,20.8947,-156.47,24.360000000000014,94,100,2.06,US,2022-11-29 03:33:17
463,planaltina,-15.4528,-47.6142,17.879999999999995,91,23,0.4,BR,2022-11-29 03:36:37
464,baihar,22.1,80.55,23.0,37,3,0.96,IN,2022-11-29 03:36:37
465,dusi,12.7667,79.6833,26.0,69,26,3.22,IN,2022-11-29 03:36:38
466,mehran,33.1222,46.1646,19.08000000000004,38,79,1.19,IR,2022-11-29 03:36:38
467,emba,48.8264,58.1442,-7.339999999999975,59,100,6.69,KZ,2022-11-29 03:36:39
468,patitirion,39.15,23.8667,7.990000000000009,74,99,8.61,GR,2022-11-29 03:36:39
469,angoche,-16.2325,39.9086,24.900000000000034,80,38,2.9,MZ,2022-11-29 03:36:39
470,gat,31.61,34.7642,19.110000000000014,100,100,1.78,IL,2022-11-29 03:33:45
471,ust-ishim,57.6935,71.1665,-21.799999999999983,92,45,1.82,RU,2022-11-29 03:36:40
472,faya,18.3851,42.4509,9.060000000000002,53,0,1.01,SA,2022-11-29 03:36:40
473,belyy yar,53.6039,91.3903,-21.059999999999974,84,40,0.0,RU,2022-11-29 03:36:41
474,iskateley,67.6803,53.1512,-8.069999999999993,96,98,3.62,RU,2022-11-29 03:36:41
475,sokolo,14.7328,-6.1219,22.99000000000001,16,98,4.21,ML,2022-11-29 03:36:41
476,padang,-0.9492,100.3543,26.03000000000003,72,100,1.77,ID,2022-11-29 03:36:42
477,vestmanna,62.1564,-7.1664,7.510000000000048,93,75,4.63,FO,2022-11-29 03:32:29
478,betsiamites,48.9413,-68.646,-3.7799999999999727,74,4,7.39,CA,2022-11-29 03:36:42
479,vestmannaeyjar,63.4427,-20.2734,5.360000000000014,81,100,8.37,IS,2022-11-29 03:36:43
480,ust-maya,60.4167,134.5333,-37.69999999999999,96,100,0.19,RU,2022-11-29 03:36:43
481,egvekinot,66.3167,-179.1667,-9.019999999999982,96,99,2.18,RU,2022-11-29 03:36:44
482,marrakesh,31.6315,-8.0083,12.04000000000002,58,0,1.03,MA,2022-11-29 03:36:45
483,kefalos,36.7453,26.9589,13.120000000000005,76,20,5.66,GR,2022-11-29 03:36:45
484,maneadero,31.7167,-116.5667,13.390000000000043,75,21,0.87,MX,2022-11-29 03:36:45
485,buala,-8.145,159.5921,27.960000000000036,76,100,2.45,SB,2022-11-29 03:34:10
486,talaya,61.3833,152.75,-25.48999999999998,96,100,2.87,RU,2022-11-29 03:36:46
487,sorong,-0.8833,131.25,29.220000000000027,70,26,2.71,ID,2022-11-29 03:36:46
488,rosa zarate,0.3333,-79.4667,22.150000000000034,88,99,0.79,EC,2022-11-29 03:36:47
489,port macquarie,-31.4333,152.9167,23.83000000000004,58,2,7.32,AU,2022-11-29 03:31:48
490,chuy,-33.6971,-53.4616,18.700000000000045,95,33,4.09,UY,2022-11-29 03:36:47
491,tshikapa,-6.4167,20.8,19.420000000000016,98,99,0.54,CD,2022-11-29 03:36:48
492,chulym,55.0997,80.9572,-24.319999999999965,89,79,2.35,RU,2022-11-29 03:36:48
493,sibolga,1.7427,98.7792,26.210000000000036,87,95,1.04,ID,2022-11-29 03:36:49
494,touho,-20.7833,165.2333,27.79000000000002,73,33,2.48,NC,2022-11-29 03:36:49
495,kandrian,-6.2167,149.55,29.939999999999998,72,92,3.2,PG,2022-11-29 03:36:49
496,turayf,31.6725,38.6637,10.140000000000043,100,75,8.23,SA,2022-11-29 03:34:19
497,nabire,-3.3667,135.4833,30.52000000000004,61,79,2.55,ID,2022-11-29 03:36:50
498,brookings,44.3114,-96.7984,-0.3499999999999659,82,100,2.57,US,2022-11-29 03:34:57
499,port lincoln,-34.7333,135.8667,18.310000000000002,54,5,6.07,AU,2022-11-29 03:36:51
500,tarata,-17.6167,-66.0167,17.680000000000007,50,71,4.16,BO,2022-11-29 03:36:51
501,fortuna,40.5982,-124.1573,5.920000000000016,93,0,0.0,US,2022-11-29 03:36:51
502,husavik,66.0449,-17.3389,-1.6499999999999773,64,1,6.29,IS,2022-11-29 03:35:50
503,kitimat,54.0524,-128.6534,-4.489999999999952,68,48,1.83,CA,2022-11-29 03:36:52
504,inirida,3.8653,-67.9239,22.129999999999995,99,98,0.9,CO,2022-11-29 03:36:52
505,codrington,-38.2667,141.9667,15.810000000000002,60,100,6.58,AU,2022-11-29 03:36:53
506,el rosario,24.2556,-107.1828,17.910000000000025,45,0,2.04,MX,2022-11-29 03:36:53
507,riyadh,24.6877,46.7219,16.08000000000004,40,99,2.54,SA,2022-11-29 03:34:33
508,saint anthony,45.0205,-93.218,2.0600000000000023,80,0,2.57,US,2022-11-29 03:36:54
509,anadyr,64.75,177.4833,-0.7199999999999704,92,100,19.0,RU,2022-11-29 03:33:55
510,celestun,20.8667,-90.4,27.480000000000018,71,89,5.48,MX,2022-11-29 03:36:54
511,poya,-21.35,165.15,30.640000000000043,60,71,0.29,NC,2022-11-29 03:36:55
512,saint-augustin,51.226,-58.6502,-3.099999999999966,94,100,6.93,CA,2022-11-29 03:36:55
513,killam,52.7834,-111.8518,-13.029999999999973,85,100,10.29,CA,2022-11-29 03:35:21
514,manicore,-5.8092,-61.3003,23.970000000000027,87,47,0.94,BR,2022-11-29 03:36:56
515,rocha,-34.4833,-54.3333,17.689999999999998,98,17,4.48,UY,2022-11-29 03:33:06
516,pesaro,43.9036,12.8903,8.930000000000007,89,100,1.34,IT,2022-11-29 03:36:56
517,sur,22.5667,59.5289,25.650000000000034,54,0,1.83,OM,2022-11-29 03:36:57
518,visby,57.6409,18.296,3.920000000000016,100,100,5.14,SE,2022-11-29 03:35:08
519,rundu,-17.9333,19.7667,19.460000000000036,58,5,1.74,NA,2022-11-29 03:36:57
520,teguise,29.0605,-13.564,18.120000000000005,73,20,6.69,ES,2022-11-29 03:36:58
521,murgab,37.4966,61.9714,7.930000000000007,87,75,0.0,TM,2022-11-29 03:36:58
522,esso,55.9333,158.7,-11.67999999999995,92,99,2.02,RU,2022-11-29 03:36:58
523,bacungan,9.9106,118.7022,32.03000000000003,66,40,4.12,PH,2022-11-29 03:36:59
524,black river,18.0264,-77.8487,24.410000000000025,86,14,1.63,JM,2022-11-29 03:36:59
525,hovd,48.0056,91.6419,-17.399999999999977,33,0,0.59,MN,2022-11-29 03:37:00
526,garowe,8.4054,48.4845,21.170000000000016,69,33,4.14,SO,2022-11-29 03:37:00
527,mokhsogollokh,61.4681,128.9203,-31.669999999999987,95,94,2.58,RU,2022-11-29 03:37:00
528,slave lake,55.2834,-114.769,-13.009999999999991,72,100,5.14,CA,2022-11-29 03:37:01
529,dunedin,-45.8742,170.5036,14.890000000000043,83,100,0.45,NZ,2022-11-29 03:34:22
530,ahuimanu,21.4447,-157.8378,24.52000000000004,85,75,2.06,US,2022-11-29 03:34:02
531,kanniyakumari,8.0833,77.5667,28.010000000000048,69,99,6.13,IN,2022-11-29 03:37:02
532,hastings,50.8552,0.5729,8.29000000000002,98,8,4.5,GB,2022-11-29 03:37:02
533,jishou,28.3167,109.7167,9.740000000000009,79,100,3.57,CN,2022-11-29 03:37:03
534,jutai,-5.1833,-68.9,22.25,98,83,1.16,BR,2022-11-29 03:37:03
535,ternate,0.8,127.4,29.28000000000003,72,84,4.58,ID,2022-11-29 03:37:04
536,santa isabel do rio negro,-0.4139,-65.0192,22.390000000000043,97,100,0.85,BR,2022-11-29 03:37:04
537,bulaevo,54.9056,70.4439,-17.169999999999987,80,100,3.39,KZ,2022-11-29 03:37:05
538,daru,-9.0763,143.2092,26.49000000000001,83,100,3.83,PG,2022-11-29 03:37:05
539,rust,48.2667,7.7333,9.560000000000002,92,100,0.0,DE,2022-11-29 03:37:05
540,owando,-0.4819,15.8999,20.57000000000005,98,90,0.23,CG,2022-11-29 03:37:06
541,sandila,27.0833,80.5167,21.439999999999998,50,0,0.73,IN,2022-11-29 03:37:06
542,neiba,18.5,-71.4167,22.350000000000023,81,9,0.94,DO,2022-11-29 03:37:07
543,aksu,41.1231,80.2644,-6.269999999999982,26,89,3.18,CN,2022-11-29 03:37:07
544,den helder,52.9599,4.7593,8.990000000000009,99,100,1.03,NL,2022-11-29 03:33:02
545,mosquera,4.7059,-74.2302,11.050000000000011,100,100,1.03,CO,2022-11-29 03:34:18
546,puck,54.7179,18.4084,2.140000000000043,85,31,6.53,PL,2022-11-29 03:37:08
547,sola,-13.8833,167.55,28.220000000000027,72,76,3.94,VU,2022-11-29 03:36:53
548,la asuncion,11.0333,-63.8628,29.850000000000023,74,100,4.63,VE,2022-11-29 03:37:09
549,chicama,-7.8447,-79.1469,19.30000000000001,83,99,1.17,PE,2022-11-29 03:37:09
550,urubicha,-15.3833,-62.95,23.879999999999995,40,2,0.24,BO,2022-11-29 03:37:09
551,sheffield,53.383,-1.4659,6.78000000000003,93,0,0.79,GB,2022-11-29 03:37:10
552,petropavlovsk-kamchatskiy,53.0452,158.6483,-1.669999999999959,43,20,8.0,RU,2022-11-29 03:37:10
553,udachnyy,66.4167,112.4,-34.069999999999965,100,98,1.42,RU,2022-11-29 03:37:11
554,haines junction,60.7522,-137.5108,-25.029999999999973,77,18,0.51,CA,2022-11-29 03:37:11
555,bonthe,7.5264,-12.505,24.710000000000036,84,79,2.16,SL,2022-11-29 03:37:12
556,nanchang,28.6833,115.8833,12.930000000000007,86,99,7.33,CN,2022-11-29 03:37:12
